SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT
16903,40,2812.0,129,1601,2.0,4,1,1299.0,0.6,2,0.0,2,49,59,0.4537,94.6,103.37,0.4779,21.0,17.0,0.5526,2.33,3.47,4.5,6.08,1.93,1.75,8.0,0.1633,23.0,0.4694,0,0.0,3,0.0612,0.0612,0.0,0.0,13.43,0.142,0.142,2,0.0,0,5.0,8,130.43,5,0.6327,0
19298,68,876.0,169,1557,2.0,78,6,1299.0,1.0,2,0.0,2,47,21,0.6912,179.1,131.7,0.5763,11.0,12.0,0.4783,4.27,1.75,16.28,10.98,3.81,6.27,14.0,0.2979,22.0,0.4681,0,0.0,7,0.1489,0.1489,0.0,0.0,137.83,0.7696,0.7696,2,0.0,0,2.0,3,1.98,6,0.8298,1
13678,54,8950.0,129,1787,1.0,77,4,5288.0,129.0,2,0.0,1,25,96,0.2066,9.43,28.63,0.2478,3.0,6.0,0.3333,8.33,16.0,3.14,4.77,0.38,0.3,11.0,0.44,13.0,0.52,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,25.0,437,380.76,6,0.28,0
6865,12,939.0,129,1601,2.0,3,1,1599.0,134.5,2,0.0,2,107,88,0.5487,171.85,240.77,0.4165,33.0,27.0,0.55,3.24,3.26,5.21,8.92,1.61,2.74,16.0,0.1495,65.0,0.6075,0,0.0,1,0.0093,0.0093,0.0,0.0,15.32,0.0891,0.0891,2,0.0,53,27.0,312,377.16,7,0.6636,0
17943,48,22.0,169,1628,3.0,10,1,2799.0,179.9,2,0.0,3,103,74,0.5819,103.82,73.27,0.5863,22.0,22.0,0.5,4.68,3.36,4.72,3.33,1.01,0.99,9.0,0.0874,60.0,0.5825,0,0.0,1,0.0097,0.0097,0.0,0.0,2.37,0.0228,0.0228,2,0.0,9,30.0,1158,3091.9,18,0.3495,1
1176,17,2724.0,129,1137,3.0,2,4,5288.0,1.8,2,0.0,3,110,121,0.4762,105.48,100.75,0.5115,39.0,36.0,0.52,2.82,3.36,2.7,2.8,0.96,0.83,10.0,0.0909,66.0,0.6,15,0.1364,25,0.2273,0.3637,14.3,0.1356,28.2,0.2673,0.4029,3,1.4,0,31.0,998,514.74,27,0.3455,0
13090,8,5699.0,79,1671,2.0,54,1,1999.0,1.0,2,0.0,2,1,0,1.0,0.42,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.0,60,175.21,1,1.0,0
15343,1,2601.0,99,1897,2.0,12,3,1298.0,22.35,2,0.0,2,4,0,1.0,17.57,0.0,1.0,2.0,0.0,1.0,2.0,0.0,8.78,0.0,4.39,0.0,0.0,0.0,2.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,87,685.83,2,0.5,0
9992,2,8.0,169,1628,3.0,61,6,899.0,0.8,2,0.0,3,12,3,0.8,13.48,1.63,0.892,4.0,2.0,0.6667,3.0,1.5,3.37,0.82,1.12,0.54,1.0,0.0833,6.0,0.5,0,0.0,4,0.3333,0.3333,0.0,0.0,9.25,0.686,0.686,1,0.0,0,6.0,73,1186.62,6,0.4167,3
3932,19,6721.0,79,1671,1.0,10,1,2799.0,79.0,2,0.0,1,204,132,0.6071,156.25,98.02,0.6145,55.0,48.0,0.534,3.71,2.75,2.84,2.04,0.77,0.74,43.0,0.2108,133.0,0.652,0,0.0,21,0.1029,0.1029,0.0,0.0,18.55,0.1187,0.1187,4,0.0,0,18.0,285,134.83,5,0.8382,0
14395,49,1549.0,10,1378,1.0,1182,10,294.0,20.48,2,0.0,1,4,2,0.6667,4.58,1.48,0.7555,2.0,2.0,0.5,2.0,1.0,2.29,0.74,1.15,0.74,0.0,0.0,3.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.5,0
17121,32,4796.0,169,2072,3.0,103,0,,8.2,2,0.0,1,135,116,0.5378,125.75,114.52,0.5234,15.0,32.0,0.3191,9.0,3.63,8.38,3.58,0.93,0.99,26.0,0.1926,74.0,0.5481,71,0.5259,58,0.4296,0.9555,92.9,0.7388,34.32,0.2729,1.0117,3,0.6197,2,31.0,843,4245.33,18,0.4519,0
7130,5,1.0,19,1946,1.0,208,5,3999.0,77.1,2,0.0,1,8,1,0.8889,3.95,0.32,0.9258,3.0,1.0,0.75,2.67,1.0,1.32,0.32,0.49,0.32,3.0,0.375,5.0,0.625,8,1.0,5,0.625,1.625,3.95,1.0,2.55,0.6456,1.6456,1,0.625,0,31.0,2645,32985.0,1,,0
5515,74,9829.0,169,1628,4.0,20,4,5388.0,73.17,2,0.0,4,379,422,0.4732,287.73,311.57,0.4801,56.0,93.0,0.3758,6.77,4.54,5.14,3.35,0.76,0.74,97.0,0.2559,199.0,0.5251,52,0.1372,13,0.0343,0.1715,30.2,0.105,15.17,0.0527,0.1577,3,0.1923,12,31.0,1274,6424.01,39,0.3193,0
14051,28,4220.0,129,200,3.0,72,6,1899.0,129.0,2,1.81,3,11,9,0.55,32.72,5.68,0.852,10.0,8.0,0.5556,1.1,1.13,3.27,0.71,2.97,0.63,3.0,0.2727,4.0,0.3636,11,1.0,4,0.3636,1.3636,32.72,1.0,6.23,0.1905,1.1905,3,0.1818,0,7.0,61,658.13,7,0.0909,0
3968,37,7135.0,19,768,1.0,9,4,5288.0,93.32,2,0.0,2,28,29,0.4912,16.78,16.53,0.5038,11.0,5.0,0.6875,2.55,5.8,1.53,3.31,0.6,0.57,8.0,0.2857,14.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,21.0,93,743.18,7,0.3571,0
14192,2,126.0,79,1714,1.0,58,0,,79.2,2,0.0,1,74,44,0.6271,74.02,43.4,0.6304,21.0,13.0,0.6176,3.52,3.38,3.52,3.34,1.0,0.99,3.0,0.0405,42.0,0.5676,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,31.0,809,2903.24,20,0.3108,0
5058,33,2707.0,199,185,4.0,68,4,6688.0,199.0,2,0.0,4,62,96,0.3924,82.87,74.35,0.5271,12.0,19.0,0.3871,5.17,5.05,6.91,3.91,1.34,0.77,19.0,0.3065,28.0,0.4516,1,0.0161,0,0.0,0.0161,1.9,0.0229,0.0,0.0,0.0229,0,,0,31.0,1072,5419.07,17,0.1129,2
1704,34,10220.0,169,1557,3.0,12,3,1298.0,1.1,2,0.0,3,54,35,0.6067,126.6,27.45,0.8218,19.0,14.0,0.5758,2.84,2.5,6.66,1.96,2.34,0.78,7.0,0.1296,21.0,0.3889,0,0.0,18,0.3333,0.3333,0.0,0.0,93.38,0.7376,0.7376,2,0.0,120,28.0,395,312.12,1,1.0,0
18658,1,5622.0,169,1628,3.0,0,0,,0.0,2,0.0,3,2,0,1.0,1.07,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.53,0.0,0.53,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,8.19,1,1.0,0
11687,48,1442.0,199,1875,3.0,17,4,6388.0,0.0,2,0.0,3,84,138,0.3784,97.55,196.1,0.3322,18.0,15.0,0.5455,4.67,9.2,5.42,13.07,1.16,1.42,18.0,0.2143,36.0,0.4286,0,0.0,1,0.0119,0.0119,0.0,0.0,0.13,0.0014,0.0014,1,0.0,0,31.0,1496,16429.56,26,0.1548,0
7826,68,11274.0,129,200,2.0,436,16,399.0,0.0,2,0.0,2,157,147,0.5164,204.23,282.0,0.42,22.0,27.0,0.449,7.14,5.44,9.28,10.44,1.3,1.92,20.0,0.1274,93.0,0.5924,0,0.0,24,0.1529,0.1529,0.0,0.0,49.67,0.2432,0.2432,3,0.0,1,,0,0.0,14,0.3822,2
12278,11,8.0,79,1671,2.0,2,4,5288.0,79.0,2,0.0,2,43,40,0.5181,67.08,80.83,0.4535,19.0,18.0,0.5135,2.26,2.22,3.53,4.49,1.56,2.02,9.0,0.2093,20.0,0.4651,0,0.0,6,0.1395,0.1395,0.0,0.0,3.75,0.0559,0.0559,1,0.0,0,31.0,674,1336.38,15,0.3023,0
5697,28,1803.0,129,1353,4.0,64,5,1299.0,1.2,2,0.0,4,7,22,0.2414,128.82,101.17,0.5601,2.0,11.0,0.1538,3.5,2.0,64.41,9.2,18.4,4.6,0.0,0.0,1.0,0.1429,7,1.0,0,0.0,1.0,128.82,1.0,0.0,0.0,1.0,0,0.2857,0,25.0,781,1935.91,1,,0
2148,10,6059.0,59,353,2.0,5,3,1498.0,69.0,2,0.0,2,50,27,0.6494,50.0,37.3,0.5727,25.0,14.0,0.641,2.0,1.93,2.0,2.66,1.0,1.38,8.0,0.16,23.0,0.46,4,0.08,4,0.08,0.16,4.05,0.081,2.75,0.055,0.136,2,0.75,5,31.0,354,340.49,13,0.46,0
4455,2,3122.0,99,1590,2.0,28,1,3499.0,99.0,2,71.6,2,6,2,0.75,3.0,2.37,0.559,2.0,2.0,0.5,3.0,1.0,1.5,1.18,0.5,1.18,3.0,0.5,2.0,0.3333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,15,30.31,3,0.1667,0
17990,29,463.0,79,1671,2.0,26,1,1799.0,79.0,2,0.0,2,4,0,1.0,78.93,0.0,1.0,3.0,0.0,1.0,1.33,0.0,26.31,0.0,19.73,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,119,364.29,2,0.75,0
11853,94,,46,486,1.0,1,0,,57.0,2,0.0,1,156,193,0.447,152.7,245.42,0.3836,61.0,79.0,0.4357,2.56,2.44,2.5,3.11,0.98,1.27,30.0,0.1923,88.0,0.5641,0,0.0,6,0.0385,0.0385,0.0,0.0,1.95,0.0128,0.0128,2,0.0,0,,0,0.0,6,0.5385,0
9980,28,2793.0,169,1628,3.0,158,5,1499.0,0.0,2,0.0,3,30,17,0.6383,69.57,35.67,0.6611,9.0,6.0,0.6,3.33,2.83,7.73,5.94,2.32,2.1,7.0,0.2333,8.0,0.2667,30,1.0,18,0.6,1.6,69.57,1.0,44.83,0.6445,1.6445,4,0.8,0,26.0,2376,24129.57,1,,0
3638,15,82.0,79,1591,1.0,736,15,699.0,79.0,2,0.0,1,76,80,0.4872,115.8,177.28,0.3951,15.0,16.0,0.4839,5.07,5.0,7.72,11.08,1.52,2.22,8.0,0.1053,38.0,0.5,1,0.0132,18,0.2368,0.25,0.23,0.002,44.13,0.3811,0.3831,1,18.0,0,8.0,186,60.53,12,0.2763,0
18589,10,34.0,169,1557,4.0,1,0,,1.0,2,0.0,4,8,4,0.6667,15.65,4.88,0.7622,5.0,4.0,0.5556,1.6,1.0,3.13,1.22,1.96,1.22,2.0,0.25,2.0,0.25,0,0.0,1,0.125,0.125,0.0,0.0,0.2,0.0128,0.0128,1,0.0,0,,0,0.0,3,0.5,1
11630,5,2501.0,129,1788,2.0,58,0,,129.0,2,0.0,2,75,85,0.4688,169.77,132.13,0.5623,26.0,21.0,0.5532,2.88,4.05,6.53,6.29,2.26,1.55,7.0,0.0933,33.0,0.44,75,1.0,68,0.9067,1.9067,169.77,1.0,160.8,0.9472,1.9472,9,0.44,0,30.0,810,3314.15,1,,0
18263,2,165.0,15,2050,1.0,0,0,,38.0,2,0.0,1,31,12,0.7209,32.4,20.4,0.6136,12.0,4.0,0.75,2.58,3.0,2.7,5.1,1.05,1.7,8.0,0.2581,16.0,0.5161,0,0.0,1,0.0323,0.0323,0.0,0.0,4.62,0.1425,0.1425,1,0.0,0,24.0,450,3294.61,7,0.5806,0
18799,9,4542.0,99,1590,2.0,35,3,1298.0,205.85,2,0.0,2,91,37,0.7109,267.85,224.67,0.5438,19.0,15.0,0.5588,4.79,2.47,14.1,14.98,2.94,6.07,9.0,0.0989,32.0,0.3516,91,1.0,79,0.8681,1.8681,267.85,1.0,243.65,0.9097,1.9097,3,0.7802,6,31.0,422,1696.99,1,,0
8756,26,653.0,169,1628,3.0,22,1,2799.0,169.1,2,0.0,3,164,58,0.7387,173.25,61.15,0.7391,109.0,34.0,0.7622,1.5,1.71,1.59,1.8,1.06,1.05,16.0,0.0976,85.0,0.5183,1,0.0061,9,0.0549,0.061,0.6,0.0035,7.23,0.0418,0.0453,4,4.0,1,31.0,1895,14798.9,32,0.3415,1
10578,83,,109,2517,1.0,116,5,1590.0,81.75,2,0.0,1,41,33,0.5541,141.03,116.85,0.5469,13.0,14.0,0.4815,3.15,2.36,10.85,8.35,3.44,3.54,2.0,0.0488,12.0,0.2927,0,0.0,17,0.4146,0.4146,0.0,0.0,56.08,0.3977,0.3977,2,0.0,2,21.0,86,93.76,6,0.0244,0
6461,4,6113.0,129,1601,2.0,713,64,302.0,129.0,2,0.0,2,1,1,0.5,0.15,3.28,0.0437,1.0,1.0,0.5,1.0,1.0,0.15,3.28,0.15,3.28,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,31,813.92,1,1.0,0
14517,8,14587.0,299,1874,4.0,49,1,3299.0,1.0,2,0.0,4,5,3,0.625,2.97,2.88,0.5071,4.0,2.0,0.6667,1.25,1.5,0.74,1.44,0.59,0.96,0.0,0.0,4.0,0.8,3,0.6,2,0.4,1.0,2.1,0.7079,1.83,0.618,1.3259,1,0.6667,1,31.0,973,930.83,3,0.2,0
18893,2,92.0,99,1897,1.0,113,4,5888.0,30.3,2,0.0,1,45,37,0.5488,66.37,37.87,0.6367,6.0,4.0,0.6,7.5,9.25,11.06,9.47,1.47,1.02,5.0,0.1111,27.0,0.6,0,0.0,17,0.3778,0.3778,0.0,0.0,16.92,0.2549,0.2549,1,0.0,0,31.0,2945,94327.98,14,0.2444,0
3835,17,525.0,59,353,1.0,67,6,1599.0,59.2,2,0.0,1,35,33,0.5147,20.42,22.77,0.4728,10.0,20.0,0.3333,3.5,1.65,2.04,1.14,0.58,0.69,15.0,0.4286,16.0,0.4571,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,352,843.54,13,0.4857,0
14222,6,12.0,99,1590,2.0,1052,13,1299.0,99.0,2,0.0,2,266,182,0.5938,540.65,295.68,0.6465,52.0,44.0,0.5417,5.12,4.14,10.4,6.72,2.03,1.62,23.0,0.0865,111.0,0.4173,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1852,40294.63,29,0.4699,0
4139,23,11.0,169,988,1.0,148,6,3500.0,72.67,2,72.67,1,153,306,0.3333,177.23,321.17,0.3556,37.0,55.0,0.4022,4.14,5.56,4.79,5.84,1.16,1.05,23.0,0.1503,79.0,0.5163,153,1.0,87,0.5686,1.5686,177.23,1.0,80.8,0.4559,1.4559,14,0.1111,10,31.0,984,1736.18,1,,0
9087,104,,129,1601,2.0,205,0,,129.0,2,0.0,2,84,217,0.2791,95.73,266.03,0.2646,39.0,40.0,0.4937,2.15,5.43,2.45,6.65,1.14,1.23,6.0,0.0714,44.0,0.5238,0,0.0,4,0.0476,0.0476,0.0,0.0,5.13,0.0536,0.0536,3,0.0,0,16.0,166,436.88,11,0.631,0
117,4,7022.0,99,1590,2.0,66,2,99999.0,99.0,2,0.0,4,160,142,0.5298,247.25,256.7,0.4906,22.0,24.0,0.4783,7.27,5.92,11.24,10.7,1.55,1.81,21.0,0.1313,63.0,0.3938,15,0.0938,55,0.3438,0.4376,19.77,0.0799,65.18,0.2636,0.3435,5,1.7333,3,30.0,1068,907.11,50,0.1188,0
4594,109,,39,238,1.0,991,10,769.0,39.0,2,0.0,1,40,69,0.367,59.57,193.2,0.2357,19.0,22.0,0.4634,2.11,3.14,3.14,8.78,1.49,2.8,10.0,0.25,19.0,0.475,0,0.0,11,0.275,0.275,0.0,0.0,24.17,0.4057,0.4057,3,0.0,0,1.0,1,0.05,6,0.85,1
9723,25,41.0,129,1137,3.0,9,4,5288.0,1.5,2,0.0,3,92,47,0.6619,221.5,154.7,0.5888,18.0,17.0,0.5143,5.11,2.76,12.31,9.1,2.41,3.29,11.0,0.1196,41.0,0.4457,0,0.0,4,0.0435,0.0435,0.0,0.0,2.07,0.0093,0.0093,2,0.0,2,27.0,416,1962.45,22,0.2065,0
13479,6,5233.0,39,2297,1.0,90,2,1799.0,39.0,2,0.0,3,2,0,1.0,1.25,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.63,0.0,0.63,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,28.0,667,1433.13,2,0.5,0
17444,2,3654.0,129,1601,2.0,8,3,2798.0,0.0,2,0.0,2,8,8,0.5,2.58,3.37,0.4342,3.0,7.0,0.3,2.67,1.14,0.86,0.48,0.32,0.42,6.0,0.75,1.0,0.125,0,0.0,1,0.125,0.125,0.0,0.0,0.13,0.0516,0.0516,1,0.0,0,5.0,87,164.89,3,0.625,0
9952,29,2793.0,169,1628,3.0,143,5,2399.0,19.1,2,0.0,3,60,56,0.5172,72.77,109.52,0.3992,10.0,15.0,0.4,6.0,3.73,7.28,7.3,1.21,1.96,8.0,0.1333,35.0,0.5833,60,1.0,50,0.8333,1.8333,72.77,1.0,32.88,0.4519,1.4519,5,0.5667,1,31.0,1291,10683.4,1,,1
12627,3,1645.0,29,2368,1.0,10,1,2799.0,31.41,2,0.0,1,6,3,0.6667,12.48,7.85,0.6139,5.0,1.0,0.8333,1.2,3.0,2.5,7.85,2.08,2.62,0.0,0.0,3.0,0.5,0,0.0,3,0.5,0.5,0.0,0.0,9.4,0.753,0.753,1,0.0,1,13.0,2886,14264.32,4,0.3333,0
15225,17,2439.0,169,1557,2.0,183,6,1499.0,1.2,2,0.0,2,32,32,0.5,35.22,19.42,0.6446,13.0,7.0,0.65,2.46,4.57,2.71,2.77,1.1,0.61,3.0,0.0938,17.0,0.5313,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,16.0,297,2733.15,11,0.4063,0
6124,12,3615.0,79,1671,2.0,6,1,2799.0,1.0,2,0.0,2,41,14,0.7455,30.83,13.63,0.6934,11.0,7.0,0.6111,3.73,2.0,2.8,1.95,0.75,0.97,9.0,0.2195,25.0,0.6098,0,0.0,8,0.1951,0.1951,0.0,0.0,4.03,0.1308,0.1308,2,0.0,0,24.0,166,161.56,6,0.8049,0
19127,27,2053.0,129,1353,4.0,4,1,1299.0,1.0,2,0.0,4,69,44,0.6106,160.83,82.62,0.6606,21.0,21.0,0.5,3.29,2.1,7.66,3.93,2.33,1.88,7.0,0.1014,30.0,0.4348,26,0.3768,14,0.2029,0.5797,112.78,0.7012,21.03,0.1308,0.832,3,0.3077,2,31.0,1023,2055.18,7,0.2899,0
1935,42,7539.0,129,1353,2.0,5,3,1498.0,1.1,2,0.0,2,54,25,0.6835,135.57,27.8,0.8298,5.0,4.0,0.5556,10.8,6.25,27.11,6.95,2.51,1.11,12.0,0.2222,17.0,0.3148,54,1.0,8,0.1481,1.1481,135.57,1.0,10.45,0.0771,1.0771,2,0.1111,1,31.0,282,553.62,1,,1
15296,73,6.0,129,1353,3.0,69,2,1290.0,131.0,2,0.0,3,15,24,0.3846,17.42,40.67,0.2999,3.0,11.0,0.2143,5.0,2.18,5.81,3.7,1.16,1.69,1.0,0.0667,4.0,0.2667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.0,17,0.45,7,0.3333,0
3491,1,75.0,9,487,1.0,3,1,1599.0,17.03,2,0.0,1,2,0,1.0,2.52,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.26,0.0,1.26,0.0,0.0,0.0,1.0,0.5,0,0.0,1,0.5,0.5,0.0,0.0,2.07,0.8212,0.8212,1,0.0,0,7.0,597,9147.36,1,1.0,0
19416,10,7396.0,79,1671,2.0,4,1,1299.0,79.0,2,0.0,3,61,110,0.3567,111.95,254.68,0.3053,23.0,24.0,0.4894,2.65,4.58,4.87,10.61,1.84,2.32,8.0,0.1311,28.0,0.459,61,1.0,61,1.0,2.0,111.95,1.0,111.95,1.0,2.0,5,0.4098,1,24.0,394,426.38,1,,0
17050,8,784.0,59,353,1.0,23,2,3899.0,59.0,2,0.0,1,62,30,0.6739,114.82,24.2,0.8259,27.0,4.0,0.871,2.3,7.5,4.25,6.05,1.85,0.81,6.0,0.0968,34.0,0.5484,0,0.0,2,0.0323,0.0323,0.0,0.0,0.43,0.0038,0.0038,1,0.0,0,26.0,226,74.38,17,0.3548,0
2409,14,236.0,169,2072,2.0,56,4,8388.0,169.0,2,0.0,2,136,126,0.5191,192.77,307.77,0.3851,15.0,26.0,0.3659,9.07,4.85,12.85,11.84,1.42,2.44,27.0,0.1985,73.0,0.5368,0,0.0,1,0.0074,0.0074,0.0,0.0,7.35,0.0381,0.0381,1,0.0,0,31.0,866,4843.31,29,0.3088,0
13668,49,8594.0,169,1557,3.0,29,3,1798.0,1.0,2,0.0,3,128,92,0.5818,157.58,78.42,0.6677,19.0,14.0,0.5758,6.74,6.57,8.29,5.6,1.23,0.85,18.0,0.1406,70.0,0.5469,0,0.0,19,0.1484,0.1484,0.0,0.0,60.35,0.383,0.383,2,0.0,0,13.0,83,216.79,18,0.5,2
66,5,4842.0,169,2005,1.0,507,10,990.0,1.0,2,0.0,134,346,21,0.9428,695.25,36.85,0.9497,260.0,18.0,0.9353,1.33,1.17,2.67,2.05,2.01,1.75,49.0,0.1416,132.0,0.3815,346,1.0,331,0.9566,1.9566,695.25,1.0,675.32,0.9713,1.9713,52,0.1012,0,17.0,0,0.0,1,,0
5242,14,1115.0,59,316,1.0,34,2,1099.0,93.65,2,0.0,1,265,157,0.628,297.42,196.13,0.6026,29.0,33.0,0.4677,9.14,4.76,10.26,5.94,1.12,1.25,36.0,0.1358,142.0,0.5358,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,27.0,560,1029.89,19,0.3094,0
3496,29,1942.0,169,1557,3.0,85,2,1499.0,3.76,2,0.0,3,103,45,0.6959,82.48,37.17,0.6894,19.0,21.0,0.475,5.42,2.14,4.34,1.77,0.8,0.83,18.0,0.1748,57.0,0.5534,1,0.0097,0,0.0,0.0097,3.13,0.038,0.0,0.0,0.038,1,107.0,0,20.0,215,287.42,9,0.301,0
2671,34,3691.0,169,2072,2.0,56,4,8388.0,169.0,2,0.0,3,20,18,0.5263,19.52,23.55,0.4532,4.0,6.0,0.4,5.0,3.0,4.88,3.93,0.98,1.31,5.0,0.25,10.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,934,3922.28,10,0.35,0
13263,2,1076.0,99,2269,3.0,61,6,899.0,1.0,2,0.0,3,104,72,0.5909,152.65,71.45,0.6812,38.0,11.0,0.7755,2.74,6.55,4.02,6.5,1.47,0.99,12.0,0.1154,46.0,0.4423,0,0.0,5,0.0481,0.0481,0.0,0.0,27.92,0.1829,0.1829,4,0.0,0,1.0,5,1.85,35,0.2596,0
11660,6,2504.0,199,1659,4.0,0,0,,13.4,2,0.0,4,96,48,0.6667,148.75,28.68,0.8383,45.0,19.0,0.7031,2.13,2.53,3.31,1.51,1.55,0.6,15.0,0.1563,59.0,0.6146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,,0,0.0,14,0.7188,0
16426,10,2454.0,129,1353,2.0,8,3,2798.0,1.0,2,0.0,2,17,10,0.6296,210.78,42.2,0.8332,4.0,6.0,0.4,4.25,1.67,52.7,7.03,12.4,4.22,0.0,0.0,2.0,0.1176,0,0.0,15,0.8824,0.8824,0.0,0.0,207.27,0.9833,0.9833,2,0.0,0,13.0,109,998.58,3,0.8235,0
10166,37,2039.0,169,1628,3.0,187,2,2888.0,169.2,2,0.0,4,58,118,0.3295,93.68,291.33,0.2433,17.0,29.0,0.3696,3.41,4.07,5.51,10.05,1.62,2.47,6.0,0.1034,33.0,0.569,0,0.0,6,0.1034,0.1034,0.0,0.0,9.28,0.0991,0.0991,2,0.0,2,31.0,290,255.69,8,0.4655,0
6727,5,4524.0,79,1671,2.0,601,41,990.0,79.0,2,0.0,2,33,17,0.66,39.82,16.62,0.7056,9.0,5.0,0.6429,3.67,3.4,4.42,3.32,1.21,0.98,3.0,0.0909,17.0,0.5152,0,0.0,1,0.0303,0.0303,0.0,0.0,1.47,0.0368,0.0368,1,0.0,0,1.0,7,3.52,8,0.4848,0
15695,3,4087.0,9,1862,1.0,726,0,,14.02,2,0.0,1,1,0,1.0,5.52,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.52,0.0,5.52,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2.0,5.52,1.0,5.52,1.0,2.0,1,1.0,0,21.0,155,143.5,1,,0
7015,10,5163.0,129,1353,3.0,31,3,1298.0,1.0,2,0.0,3,83,17,0.83,304.03,58.87,0.8378,19.0,6.0,0.76,4.37,2.83,16.0,9.81,3.66,3.46,8.0,0.0964,37.0,0.4458,83,1.0,47,0.5663,1.5663,304.03,1.0,132.65,0.4363,1.4363,4,0.3855,18,30.0,1292,1016.16,1,,0
19859,49,1256.0,19,973,1.0,30,2,2599.0,19.0,2,0.0,1,12,48,0.2,30.15,49.92,0.3766,6.0,16.0,0.2727,2.0,3.0,5.03,3.12,2.51,1.04,1.0,0.0833,3.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,3,0.75,0
11990,2,13376.0,79,1671,1.0,5,3,1498.0,79.0,2,0.0,1,27,4,0.871,36.45,1.67,0.9563,15.0,4.0,0.7895,1.8,1.0,2.43,0.42,1.35,0.42,2.0,0.0741,15.0,0.5556,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,17,259.47,1,1.0,0
8796,6,5290.0,79,1671,2.0,5,3,1498.0,79.0,2,0.0,2,146,67,0.6854,329.8,97.42,0.772,41.0,18.0,0.6949,3.56,3.72,8.04,5.41,2.26,1.45,19.0,0.1301,52.0,0.3562,0,0.0,1,0.0068,0.0068,0.0,0.0,0.52,0.0016,0.0016,2,0.0,0,29.0,698,1803.41,18,0.6507,0
