SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09,FLAG
52490,2HA,1.0,35.0,25,6.0,12296,100,100,FTTH接入,0,0,85.0,75.1,85.0,宽带,60.0,1,27281.96,38301.61,37339.71,15,25,15,15,15,15,0
126649,2HA,1.0,25.0,10,2.0,2215,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,37102.1,92.38,89.78,80,77,125,30,25,27,0
125516,2HA,1.0,24.0,11,2.0,2443,100,100,FTTH接入,0,1,160.0,160.0,137.0,宽带,130.0,1,125.99,56.82,52.46,18,15,16,16,15,16,1
120029,2HA,2.0,21.0,15,1.0,1526,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,60264.07,45392.26,69283.85,22,21,31,20,19,25,0
131895,2HA,1.0,26.0,7,4.0,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,5467.92,80207.73,46462.09,8,38,25,8,24,18,0
127054,2HA,2.0,44.0,10,1.0,2901,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,20453.46,1709.91,2037.78,33,24,29,29,23,28,0
123283,2HA,1.0,24.0,13,2.0,2215,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,57855.74,72067.51,75583.96,90,115,110,23,30,28,0
126411,2HA,1.0,38.0,10,6.0,25932,100,100,FTTH接入,0,0,154.0,130.0,130.0,宽带,130.0,1,73803.41,81932.06,72109.93,33,41,39,17,21,18,0
122863,2HA,1.0,78.0,14,1.0,844,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,17058.58,24183.88,41536.61,35,35,34,30,31,30,0
102828,2HA,1.0,41.0,22,1.0,1254,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,65991.41,32067.96,50635.6,112,18,91,25,10,24,0
114717,2HA,1.0,42.0,17,1.0,1210,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,26860.71,56526.0,67693.81,9,29,49,9,26,28,0
128355,2HA,2.0,37.0,9,2.0,1697,100,100,FTTH接入,0,0,152.5,132.9,130.0,宽带,130.0,1,51864.5,74790.09,36100.49,15,21,9,15,16,9,0
34597,2HA,1.0,52.0,44,1.0,2085,50,50,FTTH接入,0,1,70.0,70.0,70.0,宽带,50.0,1,47522.32,68082.39,66955.61,70,147,151,28,28,27,0
33775,2HA,2.0,29.0,45,1.0,2070,8,8,LAN接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14545.44,20770.53,33324.56,251,259,152,30,28,28,0
33873,2HA,2.0,45.0,44,3.0,6522,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,63323.7,63767.91,59412.23,28,32,41,17,18,23,0
120119,2HA,1.0,54.0,15,3.0,3504,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,7340.84,5946.51,11873.22,16,17,15,16,15,14,0
22151,2HA,1.0,39.0,106,1.0,2309,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,123.19,144.43,132.06,24,65,86,18,17,17,0
25548,2HA,1.0,39.0,63,2.0,2652,50,50,FTTH接入,0,1,98.64,100.0,98.64,宽带,0.0,1,93402.26,74766.4,53911.49,85,78,50,27,27,20,0
121604,2HA,1.0,44.0,14,4.0,11362,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,9250.43,10661.59,4579.85,27,20,16,22,18,12,0
129736,2HA,2.0,24.0,8,1.0,773,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,24575.24,87909.52,77898.15,13,50,19,11,18,18,1
127737,2HA,2.0,38.0,9,,221,12,12,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,18.47,23.75,37.36,16,15,18,16,14,17,0
22231,2HA,2.0,47.0,106,1.0,2272,6,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,119586.79,104071.95,135782.75,61,73,64,30,31,30,0
49463,2HA,2.0,41.0,26,1.0,1510,20,20,FTTH接入,0,0,110.0,60.0,55.0,宽带,60.0,1,29549.58,32177.71,18005.36,12,14,6,11,13,6,0
82517,2HA,2.0,29.0,15,3.0,460,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,20244.22,301.64,253.48,150,144,156,28,31,30,0
90931,2HA,1.0,26.0,8,1.0,1121,20,100,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,74388.28,93485.23,45757.25,24,22,15,16,20,15,0
94418,2HA,1.0,50.0,3,,130,50,50,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,4175.14,13257.15,5042.41,12,14,12,12,14,12,0
91078,2HA,1.0,33.0,8,,320,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,52247.41,69858.7,50944.95,18,20,16,17,18,15,0
93786,2HA,2.0,65.0,4,,180,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,40031.72,31057.66,44480.86,15,16,14,13,14,14,0
93819,2HA,2.0,27.0,4,,0,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,29634.12,31834.35,34031.4,128,133,141,27,26,25,0
50097,2HA,2.0,43.0,26,4.0,11261,20,20,FTTH接入,0,0,90.0,90.0,86.8,宽带,90.0,1,21390.59,20018.8,12606.14,7,6,4,7,6,4,0
49339,2HA,1.0,37.0,26,2.0,2618,12,12,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,52572.17,54817.85,56711.87,16,17,27,14,15,16,0
41908,2HA,1.0,37.0,34,2.0,2294,20,50,FTTH接入,0,0,82.5,132.5,82.5,宽带,90.0,1,31064.29,23595.88,32057.85,96,45,92,26,27,28,0
42066,2HA,1.0,51.0,34,1.0,2027,20,20,FTTH接入,0,0,55.0,105.0,55.0,宽带,60.0,1,32817.61,26668.55,53129.13,20,14,18,17,14,17,0
33303,2HA,1.0,29.0,45,3.0,4766,20,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,69175.12,42743.87,45069.98,20,11,20,17,11,17,0
38089,2HA,2.0,57.0,39,2.0,2841,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,49441.7,83720.43,52546.16,38,45,28,24,28,19,0
40926,2HA,1.0,47.0,36,1.0,2258,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,31411.78,27258.69,18858.56,15,17,16,15,16,16,0
32319,2HA,1.0,34.0,40,3.0,4861,20,20,LAN接入,0,0,177.0,128.5,128.5,宽带,130.0,1,40634.19,65193.97,37912.67,23,140,15,16,23,14,0
42619,2HA,1.0,35.0,33,1.0,0,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,618.89,551.69,570.03,30,39,17,19,19,15,0
16053,2HA,1.0,32.0,122,1.0,2554,20,20,FTTH接入,0,0,285.0,78.5,80.0,宽带,80.0,1,30787.02,49594.2,33345.11,20,18,17,16,17,16,0
56962,2HA,2.0,33.0,23,5.0,57068,12,12,FTTH接入,0,0,119.17,119.17,177.17,宽带,130.0,1,75427.75,99023.95,67372.97,57,58,46,25,25,16,0
60805,2HA,,,22,,2246,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,50644.05,41213.42,48572.47,145,141,169,29,26,29,0
67739,2HA,2.0,50.0,20,1.0,1102,8,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,45555.23,56677.43,68874.36,28,18,18,18,16,17,0
117539,2HA,1.0,42.0,16,2.0,6625,100,100,LAN接入,0,0,110.0,110.0,88.0,宽带,80.0,1,106.27,144.03,124.24,15,19,107,15,18,19,0
133306,2HA,1.0,27.0,7,4.0,150,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,18.47,0.03,18.33,5,1,10,3,1,4,0
39607,2HA,2.0,37.0,37,2.0,2844,4,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,32861.24,44878.93,51773.19,109,65,97,25,19,27,0
92662,2HA,2.0,48.0,5,,90,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,12282.4,15887.32,16195.44,22,20,20,17,16,15,0
19746,2HA,1.0,45.0,111,2.0,2968,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,11723.78,13589.14,6799.6,38,118,117,20,29,31,0
43244,2HA,1.0,46.0,32,2.0,2583,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,106079.89,105790.56,135086.98,32,38,50,29,29,30,0
132573,2HA,1.0,76.0,7,,22,20,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,131884.74,27637.82,18248.41,95,103,92,30,31,30,0
30099,2HA,2.0,28.0,50,2.0,2898,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,24829.52,27354.73,15079.04,37,38,37,30,30,29,0
112972,2HA,2.0,52.0,17,1.0,1662,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,68633.69,95680.79,131578.19,27,29,35,23,23,26,0
88697,2HA,1.0,26.0,10,1.0,1586,20,20,FTTH接入,0,0,25.0,75.0,25.0,宽带,25.0,1,51702.17,55310.07,48971.35,96,60,70,29,26,27,0
121733,2HA,1.0,51.0,14,1.0,882,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,113383.32,87158.34,80633.38,73,70,63,30,31,30,0
80538,2HA,1.0,39.0,16,6.0,15693,50,50,FTTH接入,0,1,100.0,100.0,100.0,宽带,80.0,1,27077.47,16417.5,42933.19,17,13,18,16,10,16,0
51250,2HA,1.0,24.0,25,4.0,11264,8,20,FTTH接入,0,0,80.0,105.16,110.0,宽带,80.0,1,66182.39,83865.43,69685.65,32,34,30,30,30,28,0
14956,2HA,1.0,39.0,126,2.0,2578,100,100,FTTH接入,0,1,110.0,110.0,96.0,宽带,80.0,1,44773.98,54334.13,57363.57,21,20,23,21,19,18,0
65229,2HA,2.0,24.0,21,1.0,2687,50,50,FTTH接入,0,0,70.0,67.0,70.0,宽带,50.0,1,65550.5,50856.26,53068.14,43,35,47,29,24,28,0
59994,2HA,2.0,27.0,23,4.0,9107,20,20,FTTH接入,0,1,70.0,70.0,70.0,宽带,60.0,1,79157.2,83081.2,94792.44,221,159,98,29,28,23,0
65780,2HA,1.0,33.0,21,1.0,1960,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,25387.44,10332.3,7260.61,298,147,106,30,27,24,0
59415,2HA,2.0,41.0,23,2.0,3816,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,90710.73,117978.1,106059.26,31,33,31,28,29,30,0
64921,2HA,1.0,33.0,21,1.0,2122,50,50,FTTH接入,0,0,104.33,100.0,100.0,宽带,80.0,1,68168.26,78681.75,73284.92,65,77,55,30,31,30,0
4168,2HA,1.0,47.0,93,2.0,2809,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,53007.33,50816.56,50621.65,39,28,17,20,19,15,0
81726,2HA,2.0,40.0,16,6.0,25810,100,100,FTTH接入,0,0,110.0,91.61,80.0,宽带,80.0,1,64686.25,41415.95,17916.69,23,34,5,17,9,3,0
78529,2HA,1.0,70.0,17,1.0,1834,8,100,LAN接入,0,0,96.67,100.0,83.33,宽带,80.0,1,42443.2,31397.68,14396.97,29,39,25,24,19,20,0
83834,2HA,2.0,43.0,15,1.0,1177,100,100,FTTH接入,0,0,84.0,60.0,67.0,宽带,60.0,1,67472.7,102906.52,98996.61,31,59,71,20,20,22,0
75500,2HA,1.0,29.0,18,6.0,32225,50,50,FTTH接入,0,1,130.0,130.0,130.0,宽带,110.0,1,27082.02,0.0,0.0,34,0,0,20,0,0,1
78966,2HA,1.0,52.0,17,2.0,2163,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,60642.99,84551.32,94107.38,19,30,22,15,21,19,0
84109,2HA,2.0,32.0,15,2.0,1901,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,163193.33,103850.97,87890.3,88,73,76,30,29,25,0
70474,2HA,1.0,30.0,20,2.0,3136,100,100,FTTH接入,0,1,80.0,80.0,80.0,宽带,50.0,1,64279.83,36017.66,39279.93,25,35,39,17,11,17,0
76018,2HA,1.0,18.0,18,2.0,3835,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,51958.02,36211.42,45666.78,32,25,64,15,10,26,0
77779,2HA,1.0,20.0,17,1.0,1648,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,646.12,26885.13,31174.12,21,241,277,13,30,29,0
82949,2HA,2.0,28.0,15,2.0,1779,20,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,4428.54,11346.64,9751.97,35,43,38,27,29,23,0
90649,2HA,1.0,30.0,8,3.0,9108,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,44743.35,61961.64,51592.44,26,49,40,20,24,22,0
84370,2HA,1.0,43.0,14,2.0,4027,8,50,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,14268.95,18145.56,22198.05,15,17,20,15,17,16,0
89927,2HA,1.0,22.0,8,1.0,2562,8,8,LAN接入,0,0,60.0,60.0,60.0,宽带,60.0,1,111128.65,120451.06,126982.75,78,73,76,30,31,30,0
89118,2HA,1.0,26.0,10,1.0,810,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,62.53,0.0,0.0,2,0,0,1,0,0,0
84947,2HA,2.0,44.0,14,4.0,14558,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,41516.31,41544.3,36916.32,17,16,18,16,16,16,0
89192,2HA,2.0,42.0,9,2.0,1732,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,42620.49,32709.95,30586.75,19,17,17,16,16,15,0
88457,2HA,1.0,54.0,10,2.0,1302,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,36196.64,43890.53,37272.24,174,36,30,27,21,16,0
981,2HA,1.0,57.0,103,1.0,1892,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,430.7,12385.73,3038.68,13,33,28,3,15,11,0
69197,2HA,1.0,21.0,20,3.0,6058,12,100,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,40560.43,47465.87,60642.38,25,29,26,24,25,22,0
83486,2HA,1.0,28.0,15,1.0,1611,100,100,FTTH接入,0,0,81.5,80.0,80.0,宽带,80.0,1,52658.62,36908.53,44316.42,23,22,20,15,17,17,0
83573,2HA,2.0,26.0,15,1.0,1405,8,50,FTTH接入,0,0,75.0,75.0,75.0,宽带,90.0,1,66055.15,62592.9,37454.98,151,214,222,27,26,27,0
77716,2HA,1.0,33.0,17,2.0,3017,100,100,FTTH接入,0,0,110.0,89.68,80.0,宽带,80.0,1,23026.56,6290.38,32999.41,16,8,15,12,2,14,0
99302,2HA,1.0,28.0,54,3.0,4650,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,108.0,0,53728.75,52082.51,59358.58,36,46,56,23,27,21,0
98693,2HA,1.0,53.0,59,2.0,3598,4,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,108.0,0,11874.91,4598.34,4697.66,15,14,8,15,13,8,0
99608,2HA,2.0,33.0,51,2.0,2878,20,20,FTTH接入,0,0,78.52,132.5,82.5,宽带,90.0,1,69233.64,77252.97,46862.17,83,63,50,30,26,23,0
9994,2HA,1.0,31.0,80,1.0,2591,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,16238.87,20081.67,40236.87,26,35,42,23,25,23,0
9602,2HA,1.0,52.0,80,3.0,4227,8,50,FTTH接入,0,0,80.0,80.0,79.67,宽带,108.0,0,17.66,88.28,105.78,20,26,20,12,17,16,0
4670,2HA,2.0,30.0,91,7.0,80941,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,10795.95,18747.9,11075.97,4,13,7,4,8,6,0
6407,2HA,1.0,62.0,87,1.0,2992,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,27122.19,23270.37,30567.58,63,65,121,29,26,30,0
12048,2HA,1.0,44.0,76,2.0,2273,20,20,LAN接入,0,0,80.0,129.5,80.0,宽带,80.0,1,34.5,36.99,31.6,39,43,46,30,31,30,0
3765,2HA,1.0,33.0,94,,1780,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53362.02,49928.23,49204.22,28,34,19,20,22,17,0
7245,2HA,1.0,45.0,85,1.0,2179,20,20,FTTH接入,0,0,55.0,105.0,55.0,宽带,60.0,1,7364.16,7915.85,11479.63,16,13,24,15,11,18,0
5285,2HA,1.0,43.0,89,2.0,3395,20,20,FTTH接入,0,0,100.0,100.0,100.0,宽带,108.0,1,36111.36,77808.22,59090.61,36,41,42,30,31,28,0
690,2HA,2.0,42.0,141,1.0,2272,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,41125.39,48691.84,46748.9,18,18,20,16,16,17,0
101646,2HA,1.0,28.0,22,3.0,6573,30,200,FTTH接入,0,0,183.3,183.3,183.3,宽带,200.0,1,31143.87,56924.52,32165.39,15,16,13,14,16,10,0
108284,2HA,1.0,33.0,19,2.0,3171,100,100,FTTH接入,0,0,248.0,80.0,80.0,宽带,80.0,1,260.89,168.87,151.9,23,28,23,18,19,18,0
108308,2HA,2.0,26.0,19,1.0,1634,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,61321.93,26195.7,41733.42,60,34,27,25,20,26,0
5476,2HA,1.0,34.0,89,2.0,2093,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,33738.87,31846.06,60486.36,41,37,74,22,25,30,0
1022,2HA,1.0,59.0,103,2.0,2871,20,20,FTTH接入,0,0,82.3,132.3,82.3,宽带,90.0,1,55890.87,74453.65,67990.64,420,292,194,27,30,27,0
1739,2HA,2.0,27.0,101,1.0,2382,100,100,FTTH接入,0,1,100.0,80.0,80.0,宽带,80.0,1,34593.3,53828.97,35324.64,28,61,46,19,29,22,0
1804,2HA,1.0,52.0,101,2.0,2840,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,39534.84,13619.37,0.0,16,14,0,16,9,0,0
7534,2HA,2.0,43.0,84,1.0,302,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,50025.41,49626.57,42786.83,28,18,17,24,16,15,0
10601,2HA,1.0,38.0,79,3.0,3792,20,20,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,27693.4,31117.73,13378.52,13,16,7,11,14,7,0
6701,2HA,1.0,59.0,86,3.0,3926,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,12.25,10.3,53.17,41,37,34,28,22,14,0
105064,2HA,1.0,70.0,20,1.0,1198,4,4,LAN接入,0,0,50.0,50.0,50.0,宽带,50.0,1,7512.25,6064.4,3446.09,77,76,52,30,31,21,0
101455,2HA,2.0,24.0,23,2.0,4713,50,50,FTTH接入,0,1,75.0,75.0,75.0,宽带,60.0,1,60820.75,53461.63,42580.88,21,15,16,15,14,14,0
109914,2HA,1.0,24.0,19,1.0,1638,20,20,FTTH接入,0,0,80.0,129.5,80.0,宽带,80.0,1,65.64,48.97,60.16,30,23,62,28,15,29,0
110053,2HA,1.0,38.0,19,1.0,1249,4,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,73030.11,70521.48,70455.83,33,35,40,30,31,30,0
113318,2HA,1.0,47.0,17,1.0,1584,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,9625.18,36110.29,35389.92,15,50,45,12,31,27,0
109371,2HA,1.0,26.0,19,1.0,1178,20,20,FTTH接入,0,0,150.0,50.0,50.0,宽带,50.0,1,65563.07,70923.57,65650.75,261,153,142,30,30,30,0
115205,2HA,1.0,58.0,17,4.0,9190,6,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,18.73,56.16,44.76,21,41,25,10,24,16,0
121549,2HA,2.0,31.0,14,1.0,1424,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,65876.98,67370.05,48427.67,63,77,73,27,30,26,0
45220,2HA,,,30,,1306,50,50,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,23561.64,8685.58,20327.15,16,9,11,10,9,11,0
34355,2HA,2.0,39.0,44,4.0,11030,20,20,FTTH接入,0,0,80.0,75.5,80.0,宽带,80.0,1,29288.92,39630.22,16183.53,105,88,100,29,26,30,0
37156,2HA,2.0,35.0,40,,390,4,4,FTTH接入,0,0,90.0,5.0,5.0,宽带,90.0,0,19798.62,0.0,0.0,99,0,0,22,0,0,0
39816,2HA,2.0,26.0,37,2.0,2748,4,4,FTTH接入,0,0,90.0,88.5,88.5,宽带,90.0,0,37327.22,28971.52,23185.85,78,87,62,27,26,17,0
34423,2HA,2.0,24.0,44,1.0,1828,20,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,63943.54,60109.67,88472.08,109,125,135,25,25,29,0
2449,2HA,2.0,62.0,99,2.0,3246,8,8,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,1,18128.31,21830.38,31205.51,99,24,54,29,16,18,0
9053,2HA,2.0,49.0,81,2.0,3299,50,50,FTTH接入,0,1,103.33,103.33,103.33,宽带,108.0,1,77391.54,67248.81,54484.63,29,37,49,17,23,26,0
10459,2HA,1.0,30.0,79,2.0,2975,4,20,FTTH接入,0,0,88.5,88.5,90.0,宽带,90.0,1,63931.82,51971.95,62383.49,89,118,116,26,28,27,0
124620,2HA,1.0,24.0,12,3.0,9710,50,50,FTTH接入,0,0,110.0,90.65,90.0,宽带,90.0,0,64560.06,43844.88,32345.82,20,66,18,16,22,14,0
128517,2HA,1.0,49.0,9,2.0,1906,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,115511.34,111902.64,123561.57,31,37,49,28,28,29,0
115568,2HA,,,16,,653,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,5443.87,5509.27,8027.58,20,19,20,18,17,16,0
128365,2HA,,,9,,0,100,100,FTTH接入,0,0,200.0,200.0,200.0,宽带,200.0,1,24261.43,21205.0,33634.69,14,10,13,14,9,13,0
118226,2HA,1.0,31.0,16,4.0,5817,100,100,FTTH接入,0,0,100.0,90.0,90.0,宽带,90.0,0,48815.95,48634.25,56822.5,54,49,41,21,21,19,0
127604,2HA,1.0,33.0,9,3.0,7588,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,32602.69,37819.31,31450.04,18,24,18,15,15,15,0
129839,2HA,2.0,32.0,8,1.0,820,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,100.0,1,48251.91,46594.49,40828.19,15,13,18,15,13,12,0
102687,2HA,1.0,28.0,22,4.0,11261,20,20,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,13879.38,16811.26,23015.8,205,250,84,29,30,25,1
20776,2HA,2.0,47.0,109,1.0,1639,6,6,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,26823.43,21264.01,31898.1,119,111,130,28,27,30,0
35027,2HA,1.0,45.0,43,1.0,1831,50,100,FTTH接入,0,0,70.0,70.0,70.0,宽带,50.0,1,86337.64,88821.17,111876.81,61,58,62,30,31,28,0
35394,2HA,2.0,36.0,43,6.0,7070,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,15476.45,25525.66,17300.09,31,26,33,24,21,25,0
38366,2HA,1.0,40.0,39,1.0,1515,20,20,FTTH接入,0,1,60.0,60.0,60.0,宽带,50.0,1,23652.39,34258.66,30349.98,27,25,55,26,23,23,0
44343,2HA,1.0,51.0,31,2.0,2786,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,54458.7,63361.5,62234.53,16,17,19,15,16,16,0
44709,2HA,1.0,40.0,31,1.0,1645,100,100,FTTH接入,0,0,249.0,50.0,50.0,宽带,50.0,1,28045.82,37533.2,37320.38,57,64,64,30,31,30,0
76446,2HA,2.0,20.0,18,2.0,1451,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,44.91,77.89,76.77,34,102,94,20,30,27,0
48514,2HA,2.0,26.0,27,1.0,2134,4,4,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,59261.31,85425.56,110982.6,36,36,35,30,31,30,0
48568,2HA,1.0,33.0,27,4.0,12269,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,20678.88,12193.4,16563.06,205,223,165,30,30,31,0
26983,2HA,1.0,29.0,57,1.0,1828,6,6,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,54156.53,61297.16,31601.12,32,44,37,24,28,27,0
24995,2HA,2.0,31.0,65,2.0,2625,20,50,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,53021.86,53363.37,43503.38,32,43,72,19,22,20,0
7187,2HA,1.0,53.0,85,3.0,0,8,8,FTTH接入,0,0,74.49,74.49,74.49,宽带,108.0,0,2094.82,818.74,6985.53,12,15,29,8,10,18,0
30302,2HA,1.0,41.0,50,4.0,10092,8,8,普通接入,0,0,119.17,119.17,119.17,宽带,130.0,1,41563.6,31590.07,32697.16,53,32,49,22,19,22,0
34994,2HA,2.0,42.0,43,1.0,1738,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,87609.14,59265.56,73086.18,141,159,130,27,30,29,0
43584,2HA,1.0,34.0,32,2.0,2378,20,20,FTTH接入,0,0,82.5,132.5,82.5,宽带,90.0,1,88804.41,51318.91,46440.85,131,137,206,28,31,30,0
122940,2HA,1.0,34.0,13,2.0,1948,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,26886.82,22012.23,16344.5,28,17,17,18,16,16,0
129162,2HA,2.0,21.0,8,1.0,961,20,50,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,107031.83,138373.36,135886.43,48,57,48,30,31,30,0
129207,2HA,,,8,,0,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,35238.68,10628.99,39890.21,13,8,22,13,7,18,0
78959,2HA,1.0,31.0,17,4.0,10857,100,100,FTTH接入,0,0,319.0,120.0,120.0,宽带,120.0,1,55867.45,44951.13,44953.55,17,15,14,16,14,13,0
76918,2HA,1.0,31.0,17,1.0,1310,20,20,FTTH接入,0,0,110.0,60.0,60.0,宽带,60.0,1,39246.6,38856.22,37079.65,25,17,16,20,17,16,0
72586,2HA,2.0,31.0,19,1.0,1805,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,32811.38,8924.51,3035.92,17,10,2,16,6,2,1
70385,2HA,1.0,67.0,20,1.0,1203,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,12571.63,11256.71,17427.01,48,53,44,29,30,29,0
47433,2HA,1.0,38.0,27,4.0,13107,100,100,FTTH接入,0,0,87.0,60.0,60.0,宽带,60.0,1,143593.47,119461.25,92588.38,41,38,27,24,26,22,0
43373,2HA,2.0,36.0,32,1.0,2164,8,8,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,7959.01,4007.65,6722.06,4,5,3,4,5,3,0
