SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09
124535,2HA,1.0,30.0,12,2.0,2194,100,100,FTTH接入,0,0,309.0,110.0,110.0,宽带,110.0,1,95102.43,86991.35,83003.78,305,353,187,27,30,27
9227,2HA,1.0,29.0,81,2.0,3810,8,8,FTTH接入,0,0,120.0,120.0,120.0,宽带,108.0,0,51300.14,55609.75,50895.37,14,17,17,14,16,15
82247,2HA,2.0,25.0,15,1.0,1010,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,65549.14,94253.47,86422.32,70,51,91,30,30,30
58668,2HA,2.0,24.0,23,1.0,2329,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,34704.39,36568.72,31249.99,30,40,18,19,23,17
6431,2HA,1.0,46.0,87,1.0,2272,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,117607.43,101401.33,97566.98,61,33,34,26,20,21
5571,2HA,1.0,35.0,89,1.0,2322,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38859.75,41731.23,36983.67,14,16,19,14,16,17
6538,2HA,1.0,40.0,86,3.0,3760,6,20,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,0,9056.95,31892.03,9940.04,25,43,22,18,27,14
103270,2HA,1.0,26.0,21,1.0,1244,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,111.15,171.57,120.8,16,23,15,14,17,15
41039,2HA,1.0,42.0,35,1.0,2180,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,16231.33,20918.16,29892.37,39,21,35,30,20,26
61440,2HA,2.0,59.0,22,1.0,966,4,4,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,8391.14,3107.01,10859.47,145,83,309,30,20,30
2131,2HA,1.0,52.0,100,1.0,3072,2,2,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,0,31351.94,38698.99,28508.84,24,17,26,18,16,16
1735,2HA,2.0,42.0,101,2.0,2798,50,100,FTTH接入,0,0,107.33,100.0,100.0,宽带,80.0,1,93.01,128.05,206.45,57,57,57,30,30,30
2494,2HA,1.0,55.0,99,,2224,4,4,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,0,42540.51,4262.32,29504.69,64,12,42,25,3,14
8299,2HA,1.0,31.0,82,2.0,3322,4,4,普通接入,0,0,100.0,100.0,100.0,宽带,108.0,0,25261.59,37794.29,37497.27,461,258,117,21,21,16
4143,2HA,1.0,62.0,93,1.0,2272,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,73413.13,67393.5,47996.2,22,15,16,19,13,13
6169,2HA,1.0,40.0,87,,2365,8,8,FTTH接入,0,0,100.0,100.0,100.0,宽带,100.0,1,85251.78,124798.01,103361.58,68,97,88,24,30,30
7457,2HA,2.0,61.0,84,,866,4,4,普通接入,0,0,25.71,25.71,25.71,宽带,108.0,0,6.05,8.63,5.63,25,39,22,21,21,14
3610,2HA,2.0,50.0,95,2.0,3049,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,92051.51,75132.45,90488.52,133,87,80,27,27,25
10099,2HA,1.0,31.0,80,,1944,4,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,77465.13,62293.46,68736.79,110,86,74,27,27,25
5916,2HA,1.0,42.0,88,1.0,932,50,200,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,128779.56,118944.85,118542.33,58,55,63,30,31,30
12312,2HA,1.0,50.0,76,2.0,3451,20,20,LAN接入,0,0,133.33,83.33,83.33,宽带,108.0,1,42542.06,60002.62,21838.1,68,83,76,22,27,28
9898,2HA,1.0,60.0,80,3.0,4838,20,100,FTTH接入,0,0,102.5,102.5,102.5,宽带,90.0,1,72376.96,42671.5,42973.65,16,14,15,16,13,15
1419,2HA,2.0,51.0,102,3.0,7346,4,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,108.0,0,71422.46,76259.94,68851.86,45,41,46,30,31,29
8295,2HA,1.0,26.0,82,2.0,3395,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,77305.11,54142.56,56188.77,49,51,60,29,30,29
11903,2HA,2.0,51.0,77,1.0,2272,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53919.62,52606.78,44629.48,80,75,67,30,31,29
11914,2HA,1.0,25.0,77,2.0,3287,8,100,FTTH接入,0,0,82.06,82.06,82.06,宽带,108.0,1,50272.07,56360.4,50502.5,49,54,58,22,22,21
12731,2HA,2.0,44.0,75,3.0,3691,4,4,FTTH接入,1,0,82.5,82.5,82.5,宽带,90.0,1,43717.44,93603.05,81566.47,227,211,162,31,31,28
11389,2HA,1.0,39.0,78,2.0,2419,20,20,FTTH接入,0,0,100.0,150.0,100.0,宽带,108.0,1,62957.91,53113.61,44466.51,33,86,128,17,24,29
9789,2HA,1.0,31.0,80,3.0,3901,50,50,FTTH接入,0,0,120.0,105.81,120.0,宽带,108.0,0,47900.19,40847.39,46239.06,20,21,17,16,16,16
28273,2HA,1.0,27.0,53,1.0,1868,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,37122.92,45662.01,45909.42,14,17,16,14,17,16
27410,2HA,1.0,47.0,56,2.0,3728,100,100,FTTH接入,0,0,110.0,110.0,249.0,宽带,80.0,1,51.98,117.67,26.67,90,100,139,24,22,28
28797,2HA,1.0,35.0,52,1.0,1628,100,100,FTTH接入,0,0,85.0,67.92,55.0,宽带,60.0,1,57041.5,53534.38,43166.73,142,146,121,29,25,24
29089,2HA,2.0,38.0,52,1.0,2342,100,100,FTTH接入,0,0,90.5,82.5,82.5,宽带,90.0,1,28501.03,66744.47,61621.42,48,57,47,21,30,27
13121,2HA,2.0,33.0,74,2.0,2969,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,57632.41,22164.64,46074.76,97,14,17,22,14,16
5509,2HA,1.0,36.0,89,2.0,2843,20,20,FTTH接入,0,1,92.5,92.5,89.3,宽带,0.0,1,86250.56,63646.82,70057.6,68,36,45,30,26,29
9090,2HA,1.0,56.0,81,2.0,3246,8,50,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,0,4202.75,10418.75,6987.81,63,74,65,30,30,30
9205,2HA,1.0,51.0,81,2.0,3322,4,4,FTTH接入,0,0,100.0,100.0,100.0,宽带,108.0,0,17554.55,26112.63,26531.37,66,50,41,29,28,22
26701,2HA,1.0,35.0,58,2.0,2802,100,100,FTTH接入,0,1,110.0,110.0,101.0,宽带,80.0,1,47728.29,75457.13,52059.63,63,81,46,23,24,19
27809,2HA,1.0,25.0,54,2.0,2898,4,50,FTTH接入,0,0,88.5,90.0,90.0,宽带,90.0,0,53612.87,45397.53,71361.08,169,185,163,30,32,29
38220,2HA,2.0,75.0,39,1.0,2144,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,2031.84,3476.39,2386.87,15,16,17,15,16,15
45759,2HA,2.0,26.0,29,2.0,2430,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53142.33,68466.79,109842.63,279,248,245,30,30,28
39667,2HA,2.0,45.0,37,2.0,2844,4,4,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,29390.71,35432.68,23442.1,42,42,33,30,31,27
44477,2HA,2.0,28.0,31,2.0,2404,6,6,普通接入,0,0,90.0,89.0,90.0,宽带,90.0,0,30055.7,30876.04,33841.22,14,23,14,13,15,14
43085,2HA,1.0,46.0,33,2.0,4161,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,142.55,177.01,225.23,76,63,101,20,22,28
95805,2HA,2.0,39.0,3,,90,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,38390.29,36877.56,48067.63,20,36,26,17,16,16
34843,2HA,1.0,36.0,43,5.0,11826,20,20,FTTH接入,0,0,290.5,82.5,82.5,宽带,90.0,1,25836.25,19288.68,20622.35,159,179,141,29,31,27
29770,2HA,2.0,34.0,51,1.0,2326,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,35922.67,38343.89,42789.97,45,42,115,22,25,26
53004,2HA,1.0,48.0,25,3.0,6004,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,47864.78,33514.59,32292.12,10,8,9,9,8,8
83529,2HA,2.0,33.0,15,1.0,975,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,25166.38,35517.2,31102.28,98,92,81,26,27,29
49422,2HA,2.0,28.0,26,2.0,3951,4,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,83937.31,74799.23,103943.64,108,57,73,31,28,30
51544,2HA,1.0,33.0,25,1.0,1604,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,42457.42,45159.89,70063.54,22,28,38,18,19,24
12566,2HA,1.0,33.0,76,2.0,2596,100,100,FTTH接入,0,1,112.5,112.5,89.5,宽带,90.0,1,167830.83,127851.98,46305.5,176,182,50,31,29,19
7439,2HA,1.0,47.0,84,3.0,3972,20,20,FTTH接入,1,0,80.0,130.0,80.0,宽带,80.0,1,28121.2,37545.84,47143.97,47,61,33,22,23,21
5335,2HA,1.0,59.0,89,1.0,2298,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,49329.3,39507.29,23687.04,45,61,59,25,29,29
5994,2HA,2.0,47.0,88,1.0,2090,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,31.16,60.33,53.86,87,59,98,30,25,31
8747,2HA,1.0,43.0,82,1.0,2467,50,50,FTTH接入,0,1,90.0,90.0,90.0,宽带,90.0,0,145351.39,48408.09,122469.13,69,65,82,29,31,30
7087,2HA,1.0,34.0,85,2.0,3322,4,4,FTTH接入,0,0,100.0,100.0,100.0,宽带,108.0,0,29898.05,37925.79,47677.26,17,17,21,17,16,17
49044,2HA,1.0,34.0,26,2.0,4147,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,88.65,149.01,205.47,28,26,108,17,18,24
50277,2HA,1.0,36.0,26,1.0,1635,4,4,普通接入,0,0,60.0,55.0,55.0,宽带,60.0,1,59255.31,60826.4,69705.58,73,43,56,25,19,21
55477,2HA,2.0,41.0,24,7.0,14176,4,10,FTTH接入,0,0,52.5,55.0,55.0,宽带,60.0,1,58894.94,56310.62,59799.28,58,78,74,26,25,29
27364,2HA,2.0,28.0,56,1.0,2218,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,4948.83,4749.6,1393.7,58,57,57,30,24,8
27591,2HA,1.0,35.0,55,1.0,2427,100,100,FTTH接入,0,0,110.0,80.0,80.0,宽带,80.0,1,58722.21,45612.93,66910.74,17,14,16,15,14,16
30948,2HA,2.0,31.0,49,2.0,3210,20,20,FTTH接入,0,0,90.0,298.0,90.0,宽带,90.0,1,83.76,189.96,37.52,17,50,15,13,18,14
26855,2HA,2.0,47.0,57,2.0,2931,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,2344.55,1652.79,4955.39,58,210,233,20,32,28
28080,2HA,1.0,46.0,53,1.0,1804,100,100,FTTH接入,0,0,82.0,85.0,58.0,宽带,60.0,1,93017.94,80597.03,50650.61,46,55,67,28,29,27
77658,2HA,1.0,32.0,17,2.0,1914,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,36837.21,48360.59,37477.57,16,21,29,15,17,17
51967,2HA,1.0,47.0,25,1.0,1400,6,6,FTTH接入,0,0,60.0,55.0,55.0,宽带,60.0,0,831.35,1631.81,29.63,10,17,25,7,10,13
36254,2HA,2.0,47.0,41,1.0,1873,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,25.43,4.91,2.35,86,68,76,28,21,26
36609,2HA,2.0,49.0,40,1.0,1947,8,8,FTTH接入,0,0,60.0,60.0,57.6,宽带,60.0,1,72411.85,94209.46,82078.26,471,53,50,29,31,25
48461,2HA,2.0,27.0,27,2.0,2628,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,67.35,41.35,72.87,52,33,26,24,20,21
49830,2HA,1.0,40.0,26,1.0,2299,100,100,FTTH接入,0,0,259.0,60.0,55.0,宽带,,1,20709.94,26351.89,24846.86,22,24,24,15,16,15
95372,2HA,1.0,51.0,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,410.86,521.06,398.9,67,65,53,30,31,30
46354,2HA,2.0,46.0,29,2.0,2612,100,100,FTTH接入,0,0,109.5,82.5,82.5,宽带,90.0,1,82594.35,74074.92,95302.24,56,89,95,24,27,30
44738,2HA,2.0,42.0,31,1.0,2628,100,100,FTTH接入,0,0,156.0,90.0,90.0,宽带,90.0,1,102333.55,38353.79,51410.72,45,45,35,28,27,26
98160,2HA,1.0,54.0,63,2.0,3222,8,8,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,38152.5,30370.51,20915.41,35,35,24,26,26,12
32286,2HA,,,47,,157,6,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,49198.68,70976.02,91263.24,445,458,190,30,32,28
34491,2HA,2.0,28.0,44,3.0,5129,100,100,FTTH接入,0,0,118.5,105.92,88.5,宽带,90.0,0,30971.38,43617.84,32527.85,58,65,73,27,28,28
35998,2HA,,,42,,805,50,50,FTTH接入,0,0,117.33,60.0,60.0,宽带,60.0,1,8.81,8.11,4.55,27,31,30,27,30,29
44119,2HA,1.0,37.0,31,4.0,9195,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,21576.82,17688.71,64605.77,109,124,121,25,27,28
48043,2HA,1.0,58.0,27,2.0,2545,8,8,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,104466.78,53561.41,0.0,82,33,0,30,15,0
60829,2HA,2.0,52.0,23,2.0,4542,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,7191.09,6607.52,5236.35,103,82,97,23,16,24
24869,2HA,1.0,54.0,66,1.0,1840,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,81153.86,76272.1,52028.78,60,63,48,30,31,30
57327,2HA,2.0,23.0,23,1.0,1274,6,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,50630.99,48440.05,60089.73,119,184,174,29,29,28
57337,2HA,1.0,44.0,23,2.0,1791,100,100,FTTH接入,0,0,85.0,85.0,56.0,宽带,60.0,1,44818.53,39258.68,22770.34,116,164,179,30,31,28
62633,2HA,1.0,27.0,22,6.0,19695,20,20,FTTH接入,0,0,180.49,181.71,182.1,宽带,,1,28.94,24.47,24.21,15,13,13,14,12,11
47413,2HA,1.0,23.0,27,1.0,2023,20,50,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,61726.02,34069.39,20639.73,20,19,14,15,14,11
47628,2HA,2.0,47.0,27,1.0,2386,100,100,FTTH接入,0,0,136.0,60.0,90.0,宽带,60.0,1,33917.27,13472.69,9756.77,29,8,10,12,5,7
86668,2HA,1.0,28.0,12,1.0,1114,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,326.74,473.37,370.55,21,15,19,16,15,15
24404,2HA,2.0,40.0,68,1.0,2256,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,69595.28,102673.62,108287.59,110,101,96,29,26,26
45383,2HA,1.0,46.0,30,3.0,6143,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,32439.47,28316.79,21338.51,170,280,193,30,31,30
76595,2HA,2.0,40.0,18,1.0,1547,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,31553.72,35267.52,36062.76,79,98,164,26,26,28
83673,2HA,2.0,31.0,15,2.0,2743,100,100,FTTH接入,0,0,309.0,110.0,110.0,宽带,110.0,1,67.68,132.65,46.08,100,79,101,31,29,27
83706,2HA,2.0,34.0,15,1.0,1712,100,100,FTTH接入,0,0,110.0,103.23,80.0,宽带,80.0,1,1990.88,10448.96,10259.11,236,271,112,29,31,15
88100,2HA,2.0,41.0,11,1.0,3085,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,16.41,25.58,29.96,51,72,115,25,29,29
80628,2HA,2.0,48.0,16,1.0,2511,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,45380.18,62511.07,57570.12,20,21,23,17,19,21
51346,2HA,2.0,20.0,25,1.0,1480,20,20,FTTH接入,0,0,55.0,105.0,55.0,宽带,60.0,1,48715.8,67989.24,60935.15,72,54,71,25,26,27
77151,2HA,2.0,42.0,17,1.0,1250,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,67761.59,57315.1,69986.72,42,41,35,22,19,20
47766,2HA,1.0,27.0,27,1.0,2132,12,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,17508.05,17958.02,28986.22,44,44,42,28,27,29
70241,2HA,2.0,37.0,20,4.0,8925,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,61921.32,76359.74,59952.47,63,86,38,21,22,17
44723,2HA,1.0,29.0,31,1.0,2816,100,100,FTTH接入,0,0,90.0,87.1,60.0,宽带,60.0,1,4649.38,24787.96,4615.43,75,108,101,30,32,29
53117,2HA,1.0,20.0,25,2.0,1928,8,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,60869.95,63713.96,71045.21,69,44,43,30,28,29
44788,2HA,2.0,70.0,31,1.0,2156,4,4,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,17892.76,13943.16,27974.55,80,54,56,30,28,30
51737,2HA,1.0,31.0,25,2.0,3450,20,20,FTTH接入,0,0,82.5,135.8,82.3,宽带,90.0,1,43091.27,76168.47,52326.99,22,66,87,14,22,23
48460,2HA,2.0,32.0,26,1.0,2116,20,20,FTTH接入,0,0,105.0,55.0,54.5,宽带,60.0,1,42600.3,94895.55,145300.04,76,72,91,24,26,30
74550,2HA,1.0,37.0,18,2.0,2295,12,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,59423.36,70853.89,63976.95,24,160,48,19,28,21
52140,2HA,1.0,24.0,25,1.0,0,6,20,FTTH接入,0,0,60.0,60.0,55.0,宽带,60.0,0,56070.07,44736.28,31237.49,99,121,61,28,28,16
77861,2HA,2.0,25.0,17,2.0,2062,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,10883.36,31591.44,32835.44,92,86,122,31,24,26
49523,2HA,1.0,21.0,26,2.0,3192,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,48911.66,45646.0,58202.72,21,22,23,17,18,17
52330,2HA,1.0,47.0,25,2.0,2949,20,50,FTTH接入,0,0,92.5,92.5,92.5,宽带,90.0,1,112423.92,76311.95,61969.7,36,24,17,21,17,16
69948,2HA,2.0,33.0,20,1.0,1317,20,20,FTTH接入,0,0,208.0,50.0,50.0,宽带,50.0,1,65636.52,80249.65,60792.03,231,205,284,30,32,31
80034,2HA,2.0,34.0,16,5.0,23654,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,66613.01,82639.56,58279.76,24,28,34,20,20,20
78462,2HA,1.0,25.0,17,4.0,11682,4,4,FTTH接入,0,0,88.5,90.0,89.5,宽带,90.0,0,80237.41,89092.56,69224.6,38,54,35,29,30,26
69886,2HA,1.0,22.0,20,1.0,1148,4,4,FTTH接入,0,0,50.0,48.5,50.0,宽带,50.0,1,60004.03,72663.01,68592.2,22,24,31,16,20,23
72460,2HA,1.0,33.0,19,1.0,1177,8,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,35102.33,22239.25,21112.4,15,13,16,15,13,15
79389,2HA,2.0,23.0,16,1.0,1916,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,14007.58,22083.04,29519.05,16,16,15,15,13,13
81426,2HA,1.0,33.0,16,6.0,38763,100,100,FTTH接入,0,0,120.0,120.0,120.0,宽带,120.0,1,33851.62,9840.31,5302.59,16,5,4,15,5,4
87545,2HA,2.0,28.0,11,1.0,1302,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,31592.83,70814.33,52037.09,35,52,38,29,26,27
85390,2HA,2.0,28.0,14,2.0,3120,8,50,FTTH接入,0,0,110.0,110.0,98.22,宽带,110.0,0,59295.6,40001.46,22376.93,21,16,10,15,14,10
86420,2HA,1.0,19.0,13,,1666,12,12,FTTH接入,0,0,200.0,200.0,200.0,宽带,200.0,0,112175.01,116421.04,128707.48,30,40,55,30,31,29
48975,2HA,1.0,33.0,26,2.0,2631,20,20,FTTH接入,0,0,82.5,82.5,136.8,宽带,90.0,1,89741.57,67681.89,104249.15,92,55,97,23,24,26
56135,2HA,2.0,26.0,24,1.0,1957,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,87899.11,106424.11,33048.16,128,144,117,28,31,26
50298,2HA,1.0,29.0,26,1.0,1480,20,20,FTTH接入,0,0,55.0,55.0,105.0,宽带,60.0,1,49369.44,38288.56,26459.38,293,268,257,30,31,28
51714,2HA,1.0,26.0,25,1.0,1455,6,50,FTTH接入,0,0,60.0,55.0,55.0,宽带,60.0,0,38522.32,33401.79,30990.67,40,40,65,22,23,22
47914,2HA,1.0,32.0,27,4.0,5100,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,50561.2,55698.19,66576.24,33,16,18,15,14,16
53295,2HA,2.0,39.0,24,1.0,1430,4,4,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,35372.76,25111.59,24020.49,46,83,136,18,23,27
36245,2HA,1.0,31.0,41,2.0,2488,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,42737.43,52139.35,40135.14,33,31,31,30,30,30
33422,2HA,1.0,53.0,45,4.0,7314,4,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,19398.7,19882.98,35474.21,95,95,132,27,28,29
59056,2HA,1.0,31.0,23,1.0,2047,4,4,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,46031.79,43315.64,51356.5,63,59,66,19,19,21
62743,2HA,1.0,29.0,22,4.0,8181,8,8,FTTH接入,0,0,100.0,120.0,110.0,宽带,90.0,1,25815.18,26692.65,25946.16,17,23,22,15,17,19
66089,2HA,1.0,41.0,21,1.0,1503,100,100,FTTH接入,0,1,80.0,80.0,78.0,宽带,50.0,1,76507.51,70967.75,70997.11,33,33,38,28,28,27
32596,2HA,2.0,46.0,46,3.0,7072,6,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,9755.79,11253.35,22538.77,13,18,19,13,17,16
57867,2HA,1.0,29.0,23,4.0,11247,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,24950.0,13389.69,13867.63,23,28,28,21,18,24
63412,2HA,1.0,58.0,22,1.0,1735,8,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,46510.66,45641.77,41587.55,66,101,77,24,21,25
51312,2HA,1.0,32.0,25,1.0,2077,20,20,FTTH接入,0,0,55.0,73.06,75.0,宽带,60.0,1,28127.89,26133.27,35632.3,15,16,14,14,13,13
57064,2HA,1.0,26.0,23,1.0,2125,12,12,FTTH接入,0,0,54.5,55.0,53.5,宽带,60.0,1,120539.38,137457.62,98463.26,42,69,188,27,24,29
54733,2HA,1.0,40.0,24,1.0,2706,6,6,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,48930.85,48932.24,6360.24,55,25,8,23,18,2
66986,2HA,1.0,45.0,20,1.0,2709,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,34076.85,28267.56,31610.24,21,34,20,17,22,16
65408,2HA,2.0,49.0,21,1.0,1230,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,0.05,34718.02,38168.12,2,24,48,2,16,24
67366,2HA,2.0,34.0,20,1.0,1811,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,27746.21,22046.41,31597.76,1110,954,1193,22,24,27
26336,2HA,2.0,51.0,60,2.0,2434,20,20,LAN接入,0,0,80.0,130.0,80.0,宽带,80.0,1,29492.39,16912.08,25126.68,15,10,16,15,10,15
68356,2HA,2.0,36.0,20,1.0,3005,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,102297.81,102651.81,100726.04,43,34,31,31,28,27
91290,2HA,1.0,30.0,7,2.0,2238,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,86596.84,84374.67,78139.46,76,63,73,30,30,30
82896,2HA,2.0,34.0,15,1.0,974,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,23003.44,36310.28,49634.61,18,17,21,16,16,17
87337,2HA,1.0,20.0,12,1.0,1048,8,8,FTTH接入,0,0,90.0,101.61,110.0,宽带,90.0,1,35442.86,57023.68,77072.78,16,39,32,16,23,20
86843,2HA,1.0,23.0,12,3.0,3588,50,50,FTTH接入,0,0,160.0,160.0,157.0,宽带,160.0,0,55739.35,42422.85,67819.55,29,26,32,22,21,24
77213,2HA,1.0,44.0,17,4.0,6159,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,52972.48,79902.97,55500.28,235,148,142,29,28,30
80458,2HA,1.0,49.0,16,3.0,4508,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,74967.55,75836.18,80531.43,19,18,24,17,17,16
94573,2HA,1.0,58.0,3,4.0,9294,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,21643.69,116.05,53.62,41,33,62,25,23,30
92005,2HA,1.0,42.0,6,5.0,16044,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,93645.88,36446.63,19005.23,51,49,24,26,23,16
14680,2HA,2.0,36.0,128,2.0,3236,20,20,FTTH接入,0,0,78.5,133.66,88.5,宽带,80.0,1,168.05,215.52,225.32,29,30,29,25,25,22
16801,2HA,,,119,,3320,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,303.19,370.26,327.92,36,53,59,19,22,24
70029,2HA,2.0,34.0,20,1.0,1206,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,43891.04,39993.38,22090.32,11,8,9,11,8,9
68374,2HA,2.0,42.0,20,2.0,2126,20,20,FTTH接入,0,0,80.0,105.16,110.0,宽带,80.0,1,88175.23,75272.02,86816.9,138,132,89,30,31,27
72247,2HA,1.0,20.0,19,2.0,2478,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,50482.78,76729.59,70661.65,40,21,18,15,16,17
80972,2HA,2.0,45.0,16,1.0,1515,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,28014.51,54533.19,34865.48,57,147,183,18,25,25
65761,2HA,1.0,19.0,21,1.0,3012,100,100,FTTH接入,0,0,110.0,103.23,80.0,宽带,80.0,1,85609.21,100032.56,52784.92,34,46,56,30,31,30
61665,2HA,2.0,36.0,22,1.0,1417,4,4,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,20615.49,36501.88,21522.78,18,16,15,16,16,15
